address_state,emp_title,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,purpose,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,emp_years,grade_numeric,sub_grade_numeric,issue_year,issue_month,issue_day,issue_weekday,last_credit_pull_year,last_credit_pull_month,last_credit_pull_day,last_credit_pull_weekday,last_payment_year,last_payment_month,last_payment_day,last_payment_weekday,next_payment_year,next_payment_month,next_payment_day,next_payment_weekday,term_months,north_south_address,purpose_clustered,daysdiff_issue_pull,pull_after_issue,last_next_diff,end_date,time_to_last_payment,log_loan_amount,emp_category,installment_sqrt,total_acc_sqrt,total_payment_sqrt,payment_progress,loan_to_income
MI,Other,MORTGAGE,2021-05-10,2021-07-11,2021-02-11,Charged Off,2021-03-11,Debt consolidation,Not Verified,132000.0,0.1851,818.38,0.1099,25000,41,20405,4,1,1.6,2021,5,10,0,2021,7,11,6,2021,2,11,3,2021,3,11,3,36,North,finance,-62,0,28,2024-05-10,1156,10.126631103850338,Other,28.607341715021338,6.4031242374328485,142.84607099952032,0.6925945838798059,0.1893939393939394
UT,No title,MORTGAGE,2021-11-09,2021-05-16,2021-07-10,Charged Off,2021-08-10,Debt consolidation,Not Verified,34980.0,0.0161,197.82,0.1148,6000,26,1284,1,1,1.2,2021,11,9,1,2021,5,16,6,2021,7,10,5,2021,8,10,1,36,North,finance,177,1,31,2024-11-09,1187,8.699514748210191,Tech/Telecom,14.06484980367725,5.0990195135927845,35.832945734337834,0.18029858794190007,0.17152658662092624
VA,Other,MORTGAGE,2021-09-10,2021-05-14,2021-09-13,Charged Off,2021-10-13,Debt consolidation,Not Verified,53004.0,0.2112,339.89,0.1361,10000,22,11941,10,2,2.2,2021,9,10,4,2021,5,14,4,2021,9,13,0,2021,10,13,2,36,South,finance,119,1,30,2024-09-10,1063,9.210340371976184,Other,18.436105879496353,4.69041575982343,109.27488274987991,0.9758876237737046,0.18866500641461023
WI,Other,MORTGAGE,2021-06-11,2021-05-16,2021-05-12,Charged Off,2021-06-12,Debt consolidation,Not Verified,33000.0,0.2284,69.56,0.1349,2050,19,691,10,2,2.2,2021,6,11,4,2021,5,16,6,2021,5,12,2,2021,6,12,5,36,North,finance,26,1,31,2024-06-11,1095,7.6255950721324535,Other,8.340263784797218,4.358898943540674,26.28687885618983,0.27594083445147277,0.06212121212121212
CA,Other,MORTGAGE,2021-04-10,2021-05-16,2021-05-11,Charged Off,2021-06-11,Debt consolidation,Not Verified,43200.0,0.2297,539.92,0.1311,16000,25,6478,10,2,2.2,2021,4,10,5,2021,5,16,6,2021,5,11,1,2021,6,11,4,36,South,finance,-36,0,31,2024-04-10,1034,9.680344001221918,Other,23.236178687555316,5.0,80.48602363143554,0.3332798274641511,0.37037037037037035
MN,Other,MORTGAGE,2021-10-09,2021-04-16,2021-05-10,Charged Off,2021-06-10,Debt consolidation,Not Verified,45000.0,0.1467,548.9,0.1426,16000,17,18798,10,2,2.8,2021,10,9,5,2021,4,16,4,2021,5,10,0,2021,6,10,3,36,North,finance,176,1,31,2024-10-09,1217,9.680344001221918,Other,23.428614982537912,4.123105625617661,137.10579856446626,0.9512965324588573,0.35555555555555557
AZ,Other,MORTGAGE,2021-12-09,2021-04-16,2021-08-11,Charged Off,2021-09-11,Debt consolidation,Not Verified,42000.0,0.2403,464.76,0.1322,13750,31,8500,2,2,2.2,2021,12,9,3,2021,4,16,4,2021,8,11,2,2021,9,11,5,36,South,finance,237,1,31,2024-12-09,1185,9.528794103094718,Other,21.558293067866018,5.5677643628300215,92.19544457292888,0.5080280383662774,0.3273809523809524
GA,Other,MORTGAGE,2021-03-09,2021-05-16,2021-10-10,Charged Off,2021-11-10,Debt consolidation,Not Verified,51996.0,0.1687,574.1,0.1316,17000,33,10332,2,2,2.4,2021,3,9,1,2021,5,16,6,2021,10,10,6,2021,11,10,2,36,South,finance,-68,0,31,2024-03-09,850,9.740968623038354,Other,23.960383970212163,5.744562646538029,101.6464460765845,0.49991290715903147,0.3269482267866759
VA,Other,MORTGAGE,2021-04-10,2021-02-13,2021-09-12,Charged Off,2021-10-12,Debt consolidation,Not Verified,70500.0,0.1176,654.65,0.1311,19400,15,18612,3,2,2.2,2021,4,10,5,2021,2,13,5,2021,9,12,6,2021,10,12,1,36,South,finance,56,1,30,2024-04-10,911,9.87302834505142,Other,25.586129054626454,3.872983346207417,136.42580401082486,0.7897349728862751,0.275177304964539
SC,Other,MORTGAGE,2021-01-09,2021-05-16,2021-04-09,Charged Off,2021-05-09,Debt consolidation,Not Verified,76000.0,0.219,506.56,0.1316,15000,40,1519,4,2,2.4,2021,1,9,5,2021,5,16,6,2021,4,9,4,2021,5,9,6,36,South,finance,-127,0,30,2024-01-09,975,9.615805480084347,Other,22.506887834616318,6.324555320336759,38.97435053981015,0.08329604478135748,0.19736842105263158
IL,Other,MORTGAGE,2021-11-09,2021-05-16,2021-07-10,Charged Off,2021-08-10,Debt consolidation,Not Verified,31323.0,0.1456,84.51,0.1322,2500,27,675,6,2,2.2,2021,11,9,1,2021,5,16,6,2021,7,10,5,2021,8,10,1,36,North,finance,177,1,31,2024-11-09,1187,7.824046010856292,Other,9.192932067626737,5.196152422706632,25.98076211353316,0.22186723464678734,0.07981355553427194
CA,Kaiser Permanente,MORTGAGE,2021-01-09,2021-06-11,2021-01-11,Charged Off,2021-02-11,Debt consolidation,Not Verified,81000.0,0.205,405.25,0.1316,12000,17,9541,8,2,2.4,2021,1,9,5,2021,6,11,4,2021,1,11,0,2021,2,11,3,36,South,finance,-153,0,31,2024-01-09,1062,9.392661928770137,Healthcare,20.130822139197395,4.123105625617661,97.67804256842989,0.6539858797724313,0.14814814814814814
TX,Other,MORTGAGE,2021-02-09,2021-05-16,2021-05-10,Charged Off,2021-06-10,Debt consolidation,Not Verified,87000.0,0.1726,477.06,0.1379,14000,19,7155,9,2,2.8,2021,2,9,1,2021,5,16,6,2021,5,10,0,2021,6,10,3,36,South,finance,-96,0,31,2024-02-09,974,9.546812608597396,Other,21.841703230288612,4.358898943540674,84.5872330792301,0.4166142623569362,0.16091954022988506
WI,No title,MORTGAGE,2021-12-09,2021-04-11,2021-11-10,Charged Off,2021-12-10,Debt consolidation,Not Verified,115000.0,0.1543,475.56,0.1357,14000,23,5338,0,2,2.4,2021,12,9,3,2021,4,11,6,2021,11,10,2,2021,12,10,4,36,North,finance,242,1,30,2024-12-09,1095,9.546812608597396,Tech/Telecom,21.8073382144635,4.795831523312719,73.06161783043132,0.311796151437837,0.12173913043478261
SC,Other,MORTGAGE,2021-06-10,2021-09-11,2021-04-11,Charged Off,2021-05-11,Debt consolidation,Not Verified,62000.0,0.2063,343.48,0.1435,10000,30,5132,1,2,2.6,2021,6,10,3,2021,9,11,5,2021,4,11,6,2021,5,11,1,36,South,finance,-93,0,30,2024-06-10,1126,9.210340371976184,Other,18.533213428868724,5.477225575051661,71.63797875428926,0.4150330603108057,0.16129032258064516
CO,Other,MORTGAGE,2021-04-08,2021-05-16,2021-05-09,Charged Off,2021-06-09,Debt consolidation,Not Verified,64000.0,0.2228,239.04,0.1197,7200,34,3108,10,2,2.6,2021,4,8,3,2021,5,16,6,2021,5,9,6,2021,6,9,2,36,North,finance,-38,0,31,2024-04-08,1034,8.881836305004146,Other,15.46091847207015,5.830951894845301,55.749439459065414,0.3611668897813476,0.1125
FL,Other,MORTGAGE,2021-07-11,2021-01-14,2021-09-13,Charged Off,2021-10-13,Debt consolidation,Not Verified,60000.0,0.1655,208.67,0.1523,6000,28,5516,10,2,2.8,2021,7,11,6,2021,1,14,3,2021,9,13,0,2021,10,13,2,36,South,finance,178,1,30,2024-07-11,1002,8.699514748210191,Other,14.445414497341362,5.291502622129181,74.26977851050857,0.734280070073428,0.1
CA,Other,MORTGAGE,2021-11-09,2021-05-16,2021-04-12,Charged Off,2021-05-12,Debt consolidation,Not Verified,87000.0,0.1338,504.5,0.1287,15000,42,14629,2,2,2.0,2021,11,9,1,2021,5,16,6,2021,4,12,0,2021,5,12,2,36,South,finance,177,1,30,2024-11-09,1277,9.615805480084347,Other,22.4610774452162,6.48074069840786,120.95040305844375,0.8054729655324303,0.1724137931034483
NM,verizon wireless,MORTGAGE,2021-12-09,2021-01-11,2021-08-10,Charged Off,2021-09-10,Debt consolidation,Not Verified,54000.0,0.207,51.21,0.1392,1500,16,475,3,2,2.6,2021,12,9,3,2021,1,11,0,2021,8,10,1,2021,9,10,4,36,South,finance,332,1,31,2024-12-09,1186,7.313220387090301,Tech/Telecom,7.156116265125938,4.0,21.79449471770337,0.2576536700731194,0.027777777777777776
CA,Other,MORTGAGE,2021-03-10,2021-01-11,2021-08-10,Charged Off,2021-09-10,Debt consolidation,Not Verified,50400.0,0.1779,68.57,0.1422,2000,24,452,3,2,2.8,2021,3,10,2,2021,1,11,0,2021,8,10,1,2021,9,10,4,36,South,finance,58,1,31,2024-03-10,912,7.600902459542082,Other,8.280700453464066,4.898979485566356,21.2602916254693,0.1831056665532384,0.03968253968253968
CA,Other,MORTGAGE,2021-12-10,2021-02-13,2021-09-12,Charged Off,2021-10-12,Debt consolidation,Not Verified,65000.0,0.1241,121.27,0.1298,3600,8,2639,4,2,2.4,2021,12,10,4,2021,2,13,5,2021,9,12,6,2021,10,12,1,36,South,finance,300,1,30,2024-12-10,1155,8.1886891244442,Other,11.012265888544464,2.8284271247461903,51.37119815616529,0.6044821930861347,0.055384615384615386
TX,Other,MORTGAGE,2021-10-11,2021-09-12,2021-05-12,Charged Off,2021-06-12,Debt consolidation,Not Verified,100000.0,0.1816,289.76,0.1465,8400,15,2003,4,2,2.4,2021,10,11,0,2021,9,12,6,2021,5,12,2,2021,6,12,5,36,South,finance,29,1,31,2024-10-11,1217,9.035986984831405,Other,17.02233826476257,3.872983346207417,44.75488800120049,0.1920171482913062,0.084
CO,Other,MORTGAGE,2021-03-10,2021-05-16,2021-10-11,Charged Off,2021-11-11,Debt consolidation,Not Verified,72000.0,0.1488,617.12,0.1422,18000,22,10520,5,2,2.8,2021,3,10,2,2021,5,16,6,2021,10,11,0,2021,11,11,3,36,North,finance,-67,0,31,2024-03-10,850,9.798127036878302,Other,24.84190008835878,4.69041575982343,102.56705123966468,0.47352576844409877,0.25
CA,Other,MORTGAGE,2021-05-09,2021-12-09,2021-07-09,Charged Off,2021-08-09,Debt consolidation,Not Verified,47000.0,0.11,108.07,0.1316,3200,12,248,6,2,2.4,2021,5,9,6,2021,12,9,3,2021,7,9,4,2021,8,9,0,36,South,finance,-214,0,31,2024-05-09,1004,8.070906088787819,Other,10.395672176439579,3.4641016151377544,15.748015748023622,0.06374469222623198,0.06808510638297872
CO,Other,MORTGAGE,2021-05-10,2021-05-16,2021-04-13,Charged Off,2021-05-13,Debt consolidation,Not Verified,30000.0,0.1344,169.63,0.1348,5000,36,5767,8,2,2.4,2021,5,10,0,2021,5,16,6,2021,4,13,1,2021,5,13,3,36,North,finance,-6,0,30,2024-05-10,1093,8.517193191416238,Other,13.024208229293633,6.0,75.94076639065476,0.9443756673020364,0.16666666666666666
TX,Other,MORTGAGE,2021-10-10,2021-05-16,2021-06-11,Charged Off,2021-07-11,Debt consolidation,Not Verified,39000.0,0.1655,306.38,0.1372,9000,30,1317,0,2,2.8,2021,10,10,6,2021,5,16,6,2021,6,11,4,2021,7,11,6,36,South,finance,147,1,30,2024-10-10,1187,9.104979856318357,Other,17.503713891628827,5.477225575051661,36.29049462324811,0.11940509606806363,0.23076923076923078
WA,Other,MORTGAGE,2021-07-09,2021-05-16,2021-12-09,Charged Off,2022-01-09,Debt consolidation,Not Verified,51480.0,0.0669,148.59,0.1316,4400,22,593,10,2,2.4,2021,7,9,4,2021,5,16,6,2021,12,9,3,2022,1,9,6,36,North,finance,54,1,31,2024-07-09,912,8.389359819906353,Other,12.189749792346026,4.69041575982343,24.351591323771842,0.11085686938705312,0.08547008547008547
CA,Other,MORTGAGE,2021-08-11,2021-05-16,2021-05-14,Charged Off,2021-06-14,Debt consolidation,Not Verified,45000.0,0.0165,102.52,0.1399,3000,15,3383,10,2,2.4,2021,8,11,2,2021,5,16,6,2021,5,14,4,2021,6,14,0,36,South,finance,87,1,31,2024-08-11,1154,8.006367567650246,Other,10.12521604707771,3.872983346207417,58.16356247686347,0.9166233146919842,0.06666666666666667
AZ,Other,MORTGAGE,2021-06-08,2021-05-16,2021-11-09,Charged Off,2021-12-09,Debt consolidation,Not Verified,60000.0,0.1612,245.65,0.1103,7500,54,5435,3,2,2.0,2021,6,8,1,2021,5,16,6,2021,11,9,1,2021,12,9,3,36,South,finance,23,1,30,2024-06-08,912,8.922658299524402,Other,15.67322557739791,7.3484692283495345,73.72245248226622,0.6145826265915825,0.125
MO,Other,MORTGAGE,2021-03-10,2021-11-11,2021-06-11,Charged Off,2021-07-11,Debt consolidation,Not Verified,48000.0,0.0355,96.69,0.1348,2850,15,1438,4,2,2.4,2021,3,10,2,2021,11,11,3,2021,6,11,4,2021,7,11,6,36,South,finance,-246,0,30,2024-03-10,973,7.955074273262696,Other,9.833107342035884,3.872983346207417,37.92097045171708,0.41311867250433804,0.059375
NH,Other,MORTGAGE,2021-09-10,2021-12-12,2021-06-12,Charged Off,2021-07-12,Debt consolidation,Not Verified,100000.0,0.159,261.99,0.1323,7750,18,6381,1,2,2.0,2021,9,10,4,2021,12,12,6,2021,6,12,5,2021,7,12,0,36,North,finance,-93,0,30,2024-09-10,1156,8.955448122347393,Other,16.186105152259454,4.242640687119285,79.88116173416608,0.6765525401732891,0.0775
MD,Other,MORTGAGE,2021-04-11,2021-11-14,2021-03-14,Charged Off,2021-04-14,Debt consolidation,Not Verified,41496.0,0.0,95.93,0.1417,2800,13,3423,10,2,2.8,2021,4,11,6,2021,11,14,6,2021,3,14,6,2021,4,14,2,36,North,finance,-217,0,31,2024-04-11,1093,7.937374696163295,Other,9.79438614717635,3.605551275463989,58.5064099052403,0.9911741200180686,0.06747638326585695
NY,Other,MORTGAGE,2021-03-11,2021-05-16,2021-02-12,Charged Off,2021-03-12,Debt consolidation,Not Verified,108000.0,0.2153,102.79,0.1417,3000,44,1024,3,2,2.8,2021,3,11,3,2021,5,16,6,2021,2,12,4,2021,3,12,4,36,North,finance,-66,0,28,2024-03-11,1095,8.006367567650246,Other,10.138540328863915,6.6332495807108,32.0,0.27672384905578795,0.027777777777777776
